tweet_text,Party,is_mentioned
"ஆளுநர் ரவி அவர்கள் , ராமேஸ்வரத்தில் உள்ள ஸ்ரீ குருநானக் தாம் குருத்வாராவில் நடைபெற்ற ஸ்ரீ குருநானக் சத்சங் சபாவின் ஆண்டு விழாவில் பங்கேற்று , ஸ்ரீ குருகிராந்த் சாஹிப்பிற்கு நெஞ்சார்ந்து மரியாதை செலுத்தினார் . ஐநூறு ஆண்டுகளுக்கு முன்பு , பாரதம் அந்நிய ஆக்கிரமிப்பாளர்களின் அட்டூழியங்களால் துன்புற்றுக் கொண்டிருந்தபோதும் , 'இந்திய பண்பாடு ' இருத்தலியல் அச்சுறுத்தலுக்கு உள்ளாகியிருந்தபோதும் , ஸ்ரீ குருநானக் தேவ் அவர்கள் , சமூகத்தையும் நாகரிகத்தையும் காப்பதற்காக சுமார் 14 ஆண்டுகள் பாரதம் முழுவதும் பயணம் செய்தார் . அந்தப் பயணத்தின்போது ராமேஸ்வரத்தில் சுமார் ஆறு மாதங்கள் தங்கியிருந்தார் என்று எடுத்துரைத்தார் . நமது கலாசாரம் மற்றும் அடையாளத்தைக் காப்பதற்காக நமது சீக்கிய குருக்களும் வீரமிக்க சாஹிப்ஸாதாக்களும் செய்த அளப்பரிய தியாகங்களை ஆளுநர் நினைவு கூர்ந்ததுடன் , அவை தற்போதைய காலத்துடன் எவ்வாறு பொருந்துகிறது என்பதையும் வலியுறுத்தினார் . அந்தத் தியாகங்களிலிருந்து நமது இளைஞர்கள் உத்வேகம் பெற்று , புத்துணர்ச்சியுடனும் உறுதியான சங்கல்பத்துடனும் ' விக்ஸித் பாரத் 2047 ' ( வளர்ச்சியடைந்த பாரதம் 2047 ) என்ற இலக்கை உருவாக்க வேண்டும் என்றும் ஆளுநர் கேட்டுக்கொண்டார் .",Congress,0
"ஆளுநர் ரவி அவர்கள் , ராமேஸ்வரத்தில் உள்ள ஸ்ரீ குருநானக் தாம் குருத்வாராவில் நடைபெற்ற ஸ்ரீ குருநானக் சத்சங் சபாவின் ஆண்டு விழாவில் பங்கேற்று , ஸ்ரீ குருகிராந்த் சாஹிப்பிற்கு நெஞ்சார்ந்து மரியாதை செலுத்தினார் . ஐநூறு ஆண்டுகளுக்கு முன்பு , பாரதம் அந்நிய ஆக்கிரமிப்பாளர்களின் அட்டூழியங்களால் துன்புற்றுக் கொண்டிருந்தபோதும் , 'இந்திய பண்பாடு ' இருத்தலியல் அச்சுறுத்தலுக்கு உள்ளாகியிருந்தபோதும் , ஸ்ரீ குருநானக் தேவ் அவர்கள் , சமூகத்தையும் நாகரிகத்தையும் காப்பதற்காக சுமார் 14 ஆண்டுகள் பாரதம் முழுவதும் பயணம் செய்தார் . அந்தப் பயணத்தின்போது ராமேஸ்வரத்தில் சுமார் ஆறு மாதங்கள் தங்கியிருந்தார் என்று எடுத்துரைத்தார் . நமது கலாசாரம் மற்றும் அடையாளத்தைக் காப்பதற்காக நமது சீக்கிய குருக்களும் வீரமிக்க சாஹிப்ஸாதாக்களும் செய்த அளப்பரிய தியாகங்களை ஆளுநர் நினைவு கூர்ந்ததுடன் , அவை தற்போதைய காலத்துடன் எவ்வாறு பொருந்துகிறது என்பதையும் வலியுறுத்தினார் . அந்தத் தியாகங்களிலிருந்து நமது இளைஞர்கள் உத்வேகம் பெற்று , புத்துணர்ச்சியுடனும் உறுதியான சங்கல்பத்துடனும் ' விக்ஸித் பாரத் 2047 ' ( வளர்ச்சியடைந்த பாரதம் 2047 ) என்ற இலக்கை உருவாக்க வேண்டும் என்றும் ஆளுநர் கேட்டுக்கொண்டார் .",DMK,0
"ஆளுநர் ரவி அவர்கள் , ராமேஸ்வரத்தில் உள்ள ஸ்ரீ குருநானக் தாம் குருத்வாராவில் நடைபெற்ற ஸ்ரீ குருநானக் சத்சங் சபாவின் ஆண்டு விழாவில் பங்கேற்று , ஸ்ரீ குருகிராந்த் சாஹிப்பிற்கு நெஞ்சார்ந்து மரியாதை செலுத்தினார் . ஐநூறு ஆண்டுகளுக்கு முன்பு , பாரதம் அந்நிய ஆக்கிரமிப்பாளர்களின் அட்டூழியங்களால் துன்புற்றுக் கொண்டிருந்தபோதும் , 'இந்திய பண்பாடு ' இருத்தலியல் அச்சுறுத்தலுக்கு உள்ளாகியிருந்தபோதும் , ஸ்ரீ குருநானக் தேவ் அவர்கள் , சமூகத்தையும் நாகரிகத்தையும் காப்பதற்காக சுமார் 14 ஆண்டுகள் பாரதம் முழுவதும் பயணம் செய்தார் . அந்தப் பயணத்தின்போது ராமேஸ்வரத்தில் சுமார் ஆறு மாதங்கள் தங்கியிருந்தார் என்று எடுத்துரைத்தார் . நமது கலாசாரம் மற்றும் அடையாளத்தைக் காப்பதற்காக நமது சீக்கிய குருக்களும் வீரமிக்க சாஹிப்ஸாதாக்களும் செய்த அளப்பரிய தியாகங்களை ஆளுநர் நினைவு கூர்ந்ததுடன் , அவை தற்போதைய காலத்துடன் எவ்வாறு பொருந்துகிறது என்பதையும் வலியுறுத்தினார் . அந்தத் தியாகங்களிலிருந்து நமது இளைஞர்கள் உத்வேகம் பெற்று , புத்துணர்ச்சியுடனும் உறுதியான சங்கல்பத்துடனும் ' விக்ஸித் பாரத் 2047 ' ( வளர்ச்சியடைந்த பாரதம் 2047 ) என்ற இலக்கை உருவாக்க வேண்டும் என்றும் ஆளுநர் கேட்டுக்கொண்டார் .",NTK,0
"ஆளுநர் ரவி அவர்கள் , ராமேஸ்வரத்தில் உள்ள ஸ்ரீ குருநானக் தாம் குருத்வாராவில் நடைபெற்ற ஸ்ரீ குருநானக் சத்சங் சபாவின் ஆண்டு விழாவில் பங்கேற்று , ஸ்ரீ குருகிராந்த் சாஹிப்பிற்கு நெஞ்சார்ந்து மரியாதை செலுத்தினார் . ஐநூறு ஆண்டுகளுக்கு முன்பு , பாரதம் அந்நிய ஆக்கிரமிப்பாளர்களின் அட்டூழியங்களால் துன்புற்றுக் கொண்டிருந்தபோதும் , 'இந்திய பண்பாடு ' இருத்தலியல் அச்சுறுத்தலுக்கு உள்ளாகியிருந்தபோதும் , ஸ்ரீ குருநானக் தேவ் அவர்கள் , சமூகத்தையும் நாகரிகத்தையும் காப்பதற்காக சுமார் 14 ஆண்டுகள் பாரதம் முழுவதும் பயணம் செய்தார் . அந்தப் பயணத்தின்போது ராமேஸ்வரத்தில் சுமார் ஆறு மாதங்கள் தங்கியிருந்தார் என்று எடுத்துரைத்தார் . நமது கலாசாரம் மற்றும் அடையாளத்தைக் காப்பதற்காக நமது சீக்கிய குருக்களும் வீரமிக்க சாஹிப்ஸாதாக்களும் செய்த அளப்பரிய தியாகங்களை ஆளுநர் நினைவு கூர்ந்ததுடன் , அவை தற்போதைய காலத்துடன் எவ்வாறு பொருந்துகிறது என்பதையும் வலியுறுத்தினார் . அந்தத் தியாகங்களிலிருந்து நமது இளைஞர்கள் உத்வேகம் பெற்று , புத்துணர்ச்சியுடனும் உறுதியான சங்கல்பத்துடனும் ' விக்ஸித் பாரத் 2047 ' ( வளர்ச்சியடைந்த பாரதம் 2047 ) என்ற இலக்கை உருவாக்க வேண்டும் என்றும் ஆளுநர் கேட்டுக்கொண்டார் .",TVK,0
“ போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக '' - அண்ணாமலை # annamalai # tvk # waqfamendmentbill,ADMK,0
“ போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக '' - அண்ணாமலை # annamalai # tvk # waqfamendmentbill,BJP,1
“ போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக '' - அண்ணாமலை # annamalai # tvk # waqfamendmentbill,Congress,0
“ போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக '' - அண்ணாமலை # annamalai # tvk # waqfamendmentbill,DMK,0
“ போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக '' - அண்ணாமலை # annamalai # tvk # waqfamendmentbill,NTK,0
“ போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக '' - அண்ணாமலை # annamalai # tvk # waqfamendmentbill,TVK,0
"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என , கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி , தற்கொலை முயற்சியில் ஈடுபட்ட , திரு . கண்ணன் என்ற ஆசிரியர் , சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது . அவரது குடும்பத்தினருக்கு , ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன் . எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால் , தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு , ஆசிரியர் திரு . கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து , முதலமைச்சர் திரு @ mkstalin அவர்களுக்கு , எந்தக் கவலையும் இல்லை . பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில் , வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு . பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே . ஆனால் , அதைக் குறித்து , எந்த அறிவிப்பும் வெளியிடவில்லை . வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு , திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம் . ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு , சாதாரண பொதுமக்களின் வலியும் , வாழ்க்கையும் எப்படிப் புரியும் ?",ADMK,0
"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என , கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி , தற்கொலை முயற்சியில் ஈடுபட்ட , திரு . கண்ணன் என்ற ஆசிரியர் , சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது . அவரது குடும்பத்தினருக்கு , ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன் . எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால் , தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு , ஆசிரியர் திரு . கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து , முதலமைச்சர் திரு @ mkstalin அவர்களுக்கு , எந்தக் கவலையும் இல்லை . பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில் , வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு . பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே . ஆனால் , அதைக் குறித்து , எந்த அறிவிப்பும் வெளியிடவில்லை . வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு , திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம் . ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு , சாதாரண பொதுமக்களின் வலியும் , வாழ்க்கையும் எப்படிப் புரியும் ?",BJP,0
"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என , கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி , தற்கொலை முயற்சியில் ஈடுபட்ட , திரு . கண்ணன் என்ற ஆசிரியர் , சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது . அவரது குடும்பத்தினருக்கு , ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன் . எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால் , தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு , ஆசிரியர் திரு . கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து , முதலமைச்சர் திரு @ mkstalin அவர்களுக்கு , எந்தக் கவலையும் இல்லை . பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில் , வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு . பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே . ஆனால் , அதைக் குறித்து , எந்த அறிவிப்பும் வெளியிடவில்லை . வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு , திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம் . ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு , சாதாரண பொதுமக்களின் வலியும் , வாழ்க்கையும் எப்படிப் புரியும் ?",Congress,0
"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என , கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி , தற்கொலை முயற்சியில் ஈடுபட்ட , திரு . கண்ணன் என்ற ஆசிரியர் , சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது . அவரது குடும்பத்தினருக்கு , ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன் . எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால் , தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு , ஆசிரியர் திரு . கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து , முதலமைச்சர் திரு @ mkstalin அவர்களுக்கு , எந்தக் கவலையும் இல்லை . பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில் , வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு . பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே . ஆனால் , அதைக் குறித்து , எந்த அறிவிப்பும் வெளியிடவில்லை . வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு , திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம் . ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு , சாதாரண பொதுமக்களின் வலியும் , வாழ்க்கையும் எப்படிப் புரியும் ?",DMK,1
"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என , கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி , தற்கொலை முயற்சியில் ஈடுபட்ட , திரு . கண்ணன் என்ற ஆசிரியர் , சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது . அவரது குடும்பத்தினருக்கு , ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன் . எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால் , தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு , ஆசிரியர் திரு . கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து , முதலமைச்சர் திரு @ mkstalin அவர்களுக்கு , எந்தக் கவலையும் இல்லை . பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில் , வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு . பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே . ஆனால் , அதைக் குறித்து , எந்த அறிவிப்பும் வெளியிடவில்லை . வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு , திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம் . ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு , சாதாரண பொதுமக்களின் வலியும் , வாழ்க்கையும் எப்படிப் புரியும் ?",NTK,0
"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என , கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி , தற்கொலை முயற்சியில் ஈடுபட்ட , திரு . கண்ணன் என்ற ஆசிரியர் , சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது . அவரது குடும்பத்தினருக்கு , ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன் . எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால் , தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு , ஆசிரியர் திரு . கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து , முதலமைச்சர் திரு @ mkstalin அவர்களுக்கு , எந்தக் கவலையும் இல்லை . பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில் , வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு . பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே . ஆனால் , அதைக் குறித்து , எந்த அறிவிப்பும் வெளியிடவில்லை . வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு , திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம் . ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு , சாதாரண பொதுமக்களின் வலியும் , வாழ்க்கையும் எப்படிப் புரியும் ?",TVK,0
சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு . @ annamalai_kuppusamy அவர்கள் !,ADMK,0
சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு . @ annamalai_kuppusamy அவர்கள் !,BJP,1
சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு . @ annamalai_kuppusamy அவர்கள் !,Congress,0
சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு . @ annamalai_kuppusamy அவர்கள் !,DMK,0
சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு . @ annamalai_kuppusamy அவர்கள் !,NTK,0
சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு . @ annamalai_kuppusamy அவர்கள் !,TVK,0
# vijay fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா jk : saluting_face : # parasakthi,ADMK,0
# vijay fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா jk : saluting_face : # parasakthi,BJP,0
# vijay fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா jk : saluting_face : # parasakthi,Congress,0
# vijay fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா jk : saluting_face : # parasakthi,DMK,0
# vijay fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா jk : saluting_face : # parasakthi,NTK,0
# vijay fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா jk : saluting_face : # parasakthi,TVK,1
"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி : - அருமையாக வேலை செய்து அண்ணாமலை மேஜிக் ... : backhand_index_pointing_right : ட்ரிபிள் என்ஜின் சர்க்கார் மத்தியில் மோடி அரசாங்கம் , மாநிலத்தில் தேவேந்திரபட்னாவிஸ் அரசாங்கம் , மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது . : backhand_index_pointing_right : மும்பையில் உள்ள தென் மாநிலத்தவர் , குஜராத்திகள் , ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது . இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள் . வாழ்த்துக்கள் @ annamalai_k",ADMK,0
"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி : - அருமையாக வேலை செய்து அண்ணாமலை மேஜிக் ... : backhand_index_pointing_right : ட்ரிபிள் என்ஜின் சர்க்கார் மத்தியில் மோடி அரசாங்கம் , மாநிலத்தில் தேவேந்திரபட்னாவிஸ் அரசாங்கம் , மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது . : backhand_index_pointing_right : மும்பையில் உள்ள தென் மாநிலத்தவர் , குஜராத்திகள் , ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது . இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள் . வாழ்த்துக்கள் @ annamalai_k",BJP,1
"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி : - அருமையாக வேலை செய்து அண்ணாமலை மேஜிக் ... : backhand_index_pointing_right : ட்ரிபிள் என்ஜின் சர்க்கார் மத்தியில் மோடி அரசாங்கம் , மாநிலத்தில் தேவேந்திரபட்னாவிஸ் அரசாங்கம் , மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது . : backhand_index_pointing_right : மும்பையில் உள்ள தென் மாநிலத்தவர் , குஜராத்திகள் , ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது . இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள் . வாழ்த்துக்கள் @ annamalai_k",Congress,0
"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி : - அருமையாக வேலை செய்து அண்ணாமலை மேஜிக் ... : backhand_index_pointing_right : ட்ரிபிள் என்ஜின் சர்க்கார் மத்தியில் மோடி அரசாங்கம் , மாநிலத்தில் தேவேந்திரபட்னாவிஸ் அரசாங்கம் , மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது . : backhand_index_pointing_right : மும்பையில் உள்ள தென் மாநிலத்தவர் , குஜராத்திகள் , ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது . இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள் . வாழ்த்துக்கள் @ annamalai_k",DMK,0
"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி : - அருமையாக வேலை செய்து அண்ணாமலை மேஜிக் ... : backhand_index_pointing_right : ட்ரிபிள் என்ஜின் சர்க்கார் மத்தியில் மோடி அரசாங்கம் , மாநிலத்தில் தேவேந்திரபட்னாவிஸ் அரசாங்கம் , மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது . : backhand_index_pointing_right : மும்பையில் உள்ள தென் மாநிலத்தவர் , குஜராத்திகள் , ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது . இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள் . வாழ்த்துக்கள் @ annamalai_k",NTK,0
"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி : - அருமையாக வேலை செய்து அண்ணாமலை மேஜிக் ... : backhand_index_pointing_right : ட்ரிபிள் என்ஜின் சர்க்கார் மத்தியில் மோடி அரசாங்கம் , மாநிலத்தில் தேவேந்திரபட்னாவிஸ் அரசாங்கம் , மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது . : backhand_index_pointing_right : மும்பையில் உள்ள தென் மாநிலத்தவர் , குஜராத்திகள் , ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது . இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள் . வாழ்த்துக்கள் @ annamalai_k",TVK,0
எங்கள் தளபதி விஜய் அவர்களை தொட்டா இதுதான் உங்க நிலைமை : fire : @ actorvijay,ADMK,0
எங்கள் தளபதி விஜய் அவர்களை தொட்டா இதுதான் உங்க நிலைமை : fire : @ actorvijay,BJP,0
எங்கள் தளபதி விஜய் அவர்களை தொட்டா இதுதான் உங்க நிலைமை : fire : @ actorvijay,Congress,0
எங்கள் தளபதி விஜய் அவர்களை தொட்டா இதுதான் உங்க நிலைமை : fire : @ actorvijay,DMK,0
எங்கள் தளபதி விஜய் அவர்களை தொட்டா இதுதான் உங்க நிலைமை : fire : @ actorvijay,NTK,0
