"annotation_id","annotator","created_at","favorite_count","followers_count","following_count","full_text","hashtags","id","is_blue_verified","is_news","is_political","is_quote","lang","lead_time","link","overall_sentiment","party_list","place","possibly_sensitive","quote_count","reply_count","retweet_count","sarcasm_check","screen_name","stance_admk","stance_bjp","stance_congress","stance_dmk","stance_ntk","stance_tvk","total_tweets_by_user","tweet_id","updated_at","urls","user_desc","user_id","user_location","user_name","user_verified","view_count"
204,"3","2026-01-24T07:46:35.010190Z",571,14771,145,"“போராட்டம் எதற்கு என்று தெரியாத கட்சி தவெக"" - அண்ணாமலை #Annamalai #TVK #WaqfAmendmentBill <a href=""https://t.co/ukfOuzgwia"">https://t.co/ukfOuzgwia</a>","['Annamalai', 'TVK', 'WaqfAmendmentBill']",176,True,"No","Yes",False,"ta",61.178,"<a href=""https://x.com/twitter/status/1908177246751264818"" target=""_blank"">Tweet Link</a>","Negative","BJP","",False,1,4,201,"Yes","jegantoons","","Pro-party","","","","",1096,1908177246751264818,"2026-01-24T07:46:35.010225Z","[]","🇮🇳 Cartoonist, Mechanical Engineering😎",3614324658,"kanyakumari","Jegan",False,7686
205,"3","2026-01-24T07:47:30.855401Z",1904,1011790,886,"பகுதி நேர ஆசிரியர்களைப் பணி நிரந்தரம் செய்வோம் என, கடந்த இரண்டு சட்டமன்றத் தேர்தல்களாக திமுக கொடுத்த தேர்தல் வாக்குறுதியை நிறைவேற்றக் கோரி, தற்கொலை முயற்சியில் ஈடுபட்ட, திரு. கண்ணன் என்ற ஆசிரியர், சிகிச்சை பலனின்றி உயிரிழந்தார் என்ற செய்தி மிகுந்த வருத்தமளிக்கிறது. அவரது குடும்பத்தினருக்கு, ஆழ்ந்த இரங்கல்களைத் தெரிவித்துக் கொள்கிறேன்.

எத்தனை கடினமான சூழலில் வாழ்க்கை இருந்திருந்தால், தற்கொலை என்ற மிக மோசமான முடிவை எடுக்கும் சூழலுக்கு, ஆசிரியர் திரு. கண்ணன் தள்ளப்பட்டிருப்பார் என்பது குறித்து, முதலமைச்சர் திரு @mkstalin அவர்களுக்கு, எந்தக் கவலையும் இல்லை. 

பணி நிரந்தரம் கோரிப் போராடும் ஆசிரியர்களுடன் பேச்சுவார்த்தை நடத்துகிறோம் என்ற பெயரில், வெறும் ₹2,500 ஊதிய உயர்வு வழங்குவதாக அறிவித்திருக்கிறது திமுக அரசு. பகுதி நேர ஆசிரியர்களின் ஒரே கோரிக்கை பணி நிரந்தரம் மட்டுமே. ஆனால், அதைக் குறித்து, எந்த அறிவிப்பும் வெளியிடவில்லை. வாக்குறுதியை நிறைவேற்றுவார்கள் என்ற நம்பிக்கையில் இத்தனை ஆண்டு காலம் காத்திருந்த ஆசிரியப் பெருமக்களுக்கு, திமுக செய்திருப்பது மிகப்பெரிய நம்பிக்கைத் துரோகம். 

ஊழல் பணத்தில் கொழுத்துத் திரியும் திமுகவினருக்கு, சாதாரண பொதுமக்களின் வலியும், வாழ்க்கையும் எப்படிப் புரியும்?","[]",177,True,"No","Yes",False,"ta",54.212,"<a href=""https://x.com/twitter/status/2011401318339108992"" target=""_blank"">Tweet Link</a>","Negative","DMK","","",9,35,629,"Yes","annamalai_k","","","","Anti-party","","",18286,2011401318339108992,"2026-01-24T07:47:30.855428Z","[]","அறம் செய்ய விரும்பு. BJP Karyakartha.",61121030,"India","K.Annamalai",False,29935
206,"3","2026-01-24T07:48:09.693356Z",685,82506,146,"லோஹ்ரி, மகர சங்கராந்தி, மகா பிஹு, உத்தராயண் மற்றும் நாடு முழுவதும் கொண்டாடப்படும் பிற அறுவடை பண்டிகைகளின் விசேஷமிக்க நிகழ்வில் இந்தியாவிலும் வெளிநாட்டிலும் உள்ள அனைத்து பாரதியர்களுக்கும் அன்பான நல்வாழ்த்துக்கள்.

பல்வேறு பெயர்கள் மற்றும் மரபுகளில் வெவ்வேறு பகுதிகளில் கொண்டாடப்படும் இந்த திருவிழாக்கள், அறுவடை காலத்தைக் குறிப்பதுடன் நமது பாரதிய நாகரிக நெறிமுறைகளை பிரதிபலிக்கின்றன. இயற்கை, சமூகம் மற்றும் மனிதகுலத்தின் பிரிக்க முடியாத ஒற்றுமையால் வாழும் ஒரு உலகக் கண்ணோட்டம் இவை. நமது காலத்தால் அழியாத பாரம்பரியத்தில் வேரூன்றிய இந்த விழாக்கள், பூமித்தாய்க்கு நமது ஆழ்ந்த நன்றியைத் தெரிவிக்கவும், ஒரே தேசமாக நம்மை ஒன்றிணைக்கும் உள்ளார்ந்த ஒற்றுமை உணர்வை மீண்டும் உறுதிப்படுத்தவும் நம்மைத் தூண்டுகின்றன.

இந்த விழாக்கள் மூலம், நமது விவசாய சமூகத்தின் விலைமதிப்பற்ற பங்களிப்புகளை நாம் கொண்டாடுகிறோம். அவர்களின் அயராத அர்ப்பணிப்பும் ஞானமும் தலைமுறை தலைமுறையாக தேசத்தை நிலைப்படுத்தி, சமூகத்தைத் தொடர்ந்து வளர்த்தெடுத்து வருகின்றன.

இந்த விசேஷமிக்க பண்டிகை காலம் ஒவ்வொரு குடும்பத்துக்கும் புதிய ஆற்றல், மகிழ்ச்சி மற்றும் நல்ல ஆரோக்கியத்தைக் கொண்டு வரட்டும், அன்பு, இரக்கம் மற்றும் ஒற்றுமையை வளர்க்கட்டும், மேலும் வளமான, உள்ளடக்கிய மற்றும் வலுவான பாரதத்தை உருவாக்குவதற்கான நமது உறுதிப்பாட்டை வலுப்படுத்தட்டும்.
#லோஹ்ரி #மகரசங்கராந்தி #மகாபிஹு #போகலிபிஹு #உத்தராயண் #ஒரேபாரதம்உன்னதபாரதம்","['லோஹ்ரி', 'மகரசங்கராந்தி', 'மகாபிஹு', 'போகலிபிஹு', 'உத்தராயண்', 'ஒரேபாரதம்உன்னதபாரதம்']",178,True,"No","No",False,"ta",37.07,"<a href=""https://x.com/twitter/status/2011138215143751819"" target=""_blank"">Tweet Link</a>","","","",False,26,90,193,"","lokbhavan_tn","","","","","","",6299,2011138215143751819,"2026-01-24T07:48:09.693379Z","[]","Official Twitter Account of Lok Bhavan, Tamil Nadu.",1449331892537348096,"Lok Bhavan, Chennai","LOK BHAVAN, TAMIL NADU",False,25355
207,"3","2026-01-24T07:50:51.092441Z",219,31408,9,"சபரிமலை - திருப்பரங்குன்றம் விவகாரங்களில் எங்களின் நிலைபாடு எப்போதும் சமமாக தான் உள்ளது - முன்னாள் மாநிலத் தலைவர் திரு.@annamalai_kuppusamy அவர்கள்! <a href=""https://t.co/UTqwE2I6Z1"">https://t.co/UTqwE2I6Z1</a>","[]",179,True,"No","Yes",False,"ta",159.807,"<a href=""https://x.com/twitter/status/1996924358833721682"" target=""_blank"">Tweet Link</a>","Positive","BJP","",False,1,3,93,"No","EnMannEnMakkal","","Pro-party","","","","",6153,1996924358833721682,"2026-01-24T07:50:51.092466Z","[]","My Land, My People | Official Handle of Thalaivar Thiru K Annamalai’s Yatra | Come, let us ignite a political revolution in Tamil Nadu! | #VendumMeendumModi",1627576116616765442,"Tamilnadu","En Mann En Makkal",False,1088
220,"3","2026-01-24T13:25:54.816714Z",565,2058,2541,"#VIjay Fans கிட்ட நம்ம சொல்ல நினைச்சத தெளிவா சொல்லிட்டா JK 🫡 #Parasakthi
<a href=""https://t.co/1mSUWWGgEH"">https://t.co/1mSUWWGgEH</a>","['VIjay', 'Parasakthi']",180,False,"No","Yes",False,"ta",64.89,"<a href=""https://x.com/twitter/status/2011847491428442534"" target=""_blank"">Tweet Link</a>","Positive","TVK","",False,3,9,145,"No","itz_local_","","","","","","Pro-party",77691,2011847491428442534,"2026-01-24T13:25:54.816740Z","[]","SK Fan ❣️",721258644612988928,"","ALONE 🚶",False,8417
221,"3","2026-01-25T09:14:02.244608Z",459,4995,1756,"மும்பை மாநகராட்சி கைப்பற்றுகிறது பாஜக கூட்டணி :-
 அருமையாக வேலை செய்து அண்ணாமலை மேஜிக்...
 👉ட்ரிபிள் என்ஜின் சர்க்கார் 
 மத்தியில் மோடி அரசாங்கம், மாநிலத்தில் தேவேந்திரபட்னாவிஸ்  அரசாங்கம்,
 மும்பை மாநகராட்சியிலும் பிஜேபி வந்தால் மும்பை வளம் பெறும் என்ற பேச்சு பெரிய அளவில் எடுபட்டது. 
 👉மும்பையில் உள்ள தென் மாநிலத்தவர், குஜராத்திகள், ராஜஸ்தானி மக்கள் வடஇந்திய மக்கள் அனைவருக்கும் அண்ணாமலைக்கு எதிராக ராஜ் தாக்கரே சொன்ன வார்த்தை நேரிடலை ஏற்படுத்தியது. 
 இதன் விளைவு மும்பை வாக்காளர்களில் 45 சதவீத வெளி மாநில வாக்காளர்கள் பாஜக பக்கம் திரும்பினார்கள். 
 வாழ்த்துக்கள் 
@annamalai_k","[]",181,True,"No","Yes",False,"ta",132.929,"<a href=""https://x.com/twitter/status/2011816718386282844"" target=""_blank"">Tweet Link</a>","Positive","BJP","",False,2,5,108,"No","rajsd_bjp","","Pro-party","","","","",20051,2011816718386282844,"2026-01-25T09:14:02.244638Z","[]","saffron stock..
State secretary
IT & SM
Tamil Nadu",1306634705455009798,"","Rajbjp",False,16174
212,"2","2026-01-24T10:34:40.335362Z",5675,16888,204,"எங்கள் தளபதி விஜய் அவர்களை தொட்டா இதுதான் உங்க நிலைமை🔥
@actorvijay <a href=""https://t.co/2WMYFH1euM"">https://t.co/2WMYFH1euM</a>","[]",182,True,"Yes","Yes",False,"ta",48.33,"<a href=""https://x.com/twitter/status/2011844541507399909"" target=""_blank"">Tweet Link</a>","Positive","TVK","",False,22,2,1560,"No","Ibrahim_0369","","","","","","Pro-party",1562,2011844541507399909,"2026-01-24T10:34:40.335384Z","[]","🇮🇳 TVK -மாநிலச் செய்தித் தொடர்பாளர்🇮🇳",1607237195248668673,"","Rawther Ibrahimm",False,42227
240,"4","2026-01-26T07:43:55.669909Z",632,1872,5363,"இவருடைய எந்த போட்டோவையும் பார்த்தாலும்,

ஒரு விஷயம் மட்டும் என்னை ஆச்சரியப்படுத்திட்டே இருக்கும்...

பந்தா, பகட்டு, தோரணை எதுவும் கிடையாது. 

இந்த மாநிலத்தை ஆட்சி செய்த முதல்வர் என்ற தலைக்கனம் இவருடைய பாடி லாங்குவேஜ்ல பார்க்கவே முடியாது.

எப்படி இவரால் இப்படி சாதாரண சராசரி மனிதனோட மனநிலையில் இருக்க முடியுது?🤔","[]",183,False,"Yes","Yes",False,"ta",60.635,"<a href=""https://x.com/twitter/status/2011804933947798014"" target=""_blank"">Tweet Link</a>","Negative","","",False,5,50,135,"No","Kamalstwitt","","","","","","",24137,2011804933947798014,"2026-01-26T07:43:55.669934Z","[]","",825255762,"","Kamal (Save TN. Bring back EPS as CM 🙏)",False,21160
223,"3","2026-01-25T10:50:37.565505Z",980,37821,3480,"இதுதான் எங்கள் மனிதநேய தமிழ்நாடு 

இது போல் இது போல் இதுபோல் மதநல்லிணக்கத்தோடு ஒட்டி உறவாடி வாழ்வதாக இருந்தால் மதத்தை பின்பற்றுங்கள் இல்லை என்றால் மதத்தை எல்லாம் தூங்கி எறிந்து விட்டு மனிதநேயத்துடன் பண்டிகைகளை கொண்டாடுங்கள்.. <a href=""https://t.co/k30XW80Nfg"">https://t.co/k30XW80Nfg</a>","[]",184,True,"No","No",False,"ta",72.024,"<a href=""https://x.com/twitter/status/2011854766314340722"" target=""_blank"">Tweet Link</a>","","","",False,7,16,340,"","im_inba1","","","","","","",137374,2011854766314340722,"2026-01-25T10:50:37.565525Z","[]","https://t.co/mCoD9YcneT",1667805038172082176,"𝐊𝐮𝐦𝐛𝐚𝐤𝐨𝐧𝐚𝐦 𝐈𝐍𝐃","𝙄𝙣𝙗𝙖 𝐌𝐫 𝙃𝙪𝙢𝙖𝙣𝙞𝙨𝙩",False,12494
215,"2","2026-01-24T10:36:44.240344Z",381,1973,1,"அடையாளத்திற்கும் திறமைக்கும் மரியாதை 🙌

50 திருநங்கைகளை Home Guards-ஆக இணைத்த தமிழ்நாடு அரசு ❤️

#tamilnadu #No1TamilNadu #TNgovt #MKStalin #MKStalinGovt #TransgenderRights #SocialJustice #InclusiveGovernance <a href=""https://t.co/ARdxouKdvM"">https://t.co/ARdxouKdvM</a>","['tamilnadu', 'No1TamilNadu', 'TNgovt', 'MKStalin', 'MKStalinGovt', 'TransgenderRights', 'SocialJustice', 'InclusiveGovernance']",185,False,"Yes","Yes",False,"ta",61.783,"<a href=""https://x.com/twitter/status/2011800541140242769"" target=""_blank"">Tweet Link</a>","Positive","DMK","",False,2,11,152,"No","No_1TamilNadu","","","","Pro-party","","",1299,2011800541140242769,"2026-01-24T10:36:44.240365Z","[]","தமிழ்நாட்டு மக்களின் வாழ்வை முன்னேற்றி, சமூக பொருளாதார வளர்ச்சியில் No.1 மாநிலமாக உயர்ந்து நிற்கும் தமிழ்நாடு அரசின் செயல்பாடுகள் பற்றி அறிய இணைந்திருங்கள்",1898024897873428480,"","No.1 Tamil Nadu",False,2106
216,"2","2026-01-24T10:40:06.478769Z",256,11463,1584,"பார்ப்பனீய கடப்பாரையா?
திராவிட புல்டோசரா? <a href=""https://t.co/ZgFOqurEW2"">https://t.co/ZgFOqurEW2</a>","[]",186,True,"No","Yes",False,"ta",200.546,"<a href=""https://x.com/twitter/status/2011841156150411396"" target=""_blank"">Tweet Link</a>","Negative","{""choices"":[""DMK"",""NTK""]}","",False,1,4,95,"No","jayaraman418","","","","Anti-party","Pro-party","",29226,2011841156150411396,"2026-01-24T10:40:06.478796Z","[]","சுயமரியாதையுள்ள திமுக தொண்டன்.",2918809411,"ramanathapuram","ஜெயராமன் திமுக",False,4059
217,"2","2026-01-24T10:41:18.758440Z",155,24639,8189,"மாற்றத்தை விரும்பும் சாமானிய மக்களின் குரல்✅

எது எப்படியோ திமுக அழிந்து போகட்டும்.. 

திமுக நாசமா போனா நமக்கு சந்தோஷம் தான். 

#தீ_பரவட்டும் 🔥🔥

 <a href=""https://t.co/pJN5a5DApv"">https://t.co/pJN5a5DApv</a>","['தீ_பரவட்டும்']",187,True,"No","Yes",False,"ta",70.612,"<a href=""https://x.com/twitter/status/2011820288938557499"" target=""_blank"">Tweet Link</a>","Negative","DMK","",False,1,2,52,"No","TheEagle3_0","","","","Anti-party","","",61194,2011820288938557499,"2026-01-24T10:41:18.758461Z","[]","The True Indian 🇮🇳  🕉️Hindu",1182218259300356096,"Bharat 🇮🇳","கழுகுப்பார்வை 🦅🇮🇳",False,1301
218,"2","2026-01-24T10:41:55.535412Z",342,11463,1584,"சீமான் எதுக்கு கட்சி நடத்துறான்? <a href=""https://t.co/Ka1lyGeBIy"">https://t.co/Ka1lyGeBIy</a>","[]",188,True,"No","Yes",False,"ta",35.435,"<a href=""https://x.com/twitter/status/2011825101394886700"" target=""_blank"">Tweet Link</a>","Negative","NTK","",False,6,19,121,"Yes","jayaraman418","","","","","Anti-party","",29226,2011825101394886700,"2026-01-24T10:41:55.535434Z","[]","சுயமரியாதையுள்ள திமுக தொண்டன்.",2918809411,"ramanathapuram","ஜெயராமன் திமுக",False,15310
224,"3","2026-01-25T10:51:33.581916Z",4221,1011790,886,"அறம், பொருள், இன்பம் என, வாழ்க்கைக்கான நெறிகளைப் போதிக்கும் திருக்குறளைத் தந்த திருவள்ளுவர் தினமான இன்று, தமிழக மக்கள் அனைவருக்கும் நல்வாழ்த்துக்களைத் தெரிவித்துக் கொள்கிறேன்.

காலங்களைக் கடந்து வழிகாட்டும் திருக்குறள், அனைவரின் வாழ்விலும் ஒளிவிளக்காகத் திகழட்டும். தமிழின் பெருமையும், திருக்குறளின் புகழும், உலகெங்கும் பரவட்டும்.","[]",189,True,"No","No",False,"ta",54.079,"<a href=""https://x.com/twitter/status/2011998417845961218"" target=""_blank"">Tweet Link</a>","","","",False,26,160,1034,"","annamalai_k","","","","","","",18286,2011998417845961218,"2026-01-25T10:51:33.581938Z","[]","அறம் செய்ய விரும்பு. BJP Karyakartha.",61121030,"India","K.Annamalai",False,46373
225,"3","2026-01-25T10:53:01.534019Z",208,31408,9,"கரூரில் நடந்துள்ள துயரமான சம்பவத்திற்கு திமுக அரசின் அலட்சியமே காரணம்!! முன்னாள் மாநிலத் தலைவர் திரு.@annamalai_k அவர்கள்! <a href=""https://t.co/bgNY9WQZrd"">https://t.co/bgNY9WQZrd</a>","[]",190,True,"No","Yes",False,"ta",86.134,"<a href=""https://x.com/twitter/status/1972314859653243351"" target=""_blank"">Tweet Link</a>","Negative","{""choices"":[""DMK"",""BJP""]}","",False,1,1,58,"No","EnMannEnMakkal","","Pro-party","","Anti-party","","",6153,1972314859653243351,"2026-01-25T10:53:01.534046Z","[]","My Land, My People | Official Handle of Thalaivar Thiru K Annamalai’s Yatra | Come, let us ignite a political revolution in Tamil Nadu! | #VendumMeendumModi",1627576116616765442,"Tamilnadu","En Mann En Makkal",False,1565
231,"2","2026-01-25T15:50:53.503437Z",1335,1531075,36,"பாடப்படாத தமிழ்த்தாய் வாழ்த்து; பாடவைத்த குடியரசு துணைத் தலைவர்!

#VicePresident #News18Tamilnadu | <a href=""https://t.co/3v5L32pLWJ"">https://t.co/3v5L32pLWJ</a> <a href=""https://t.co/xl7EMzBI5u"">https://t.co/xl7EMzBI5u</a>","['VicePresident', 'News18Tamilnadu']",191,True,"Yes","Yes",False,"ta",213.166,"<a href=""https://x.com/twitter/status/2011862965432233990"" target=""_blank"">Tweet Link</a>","Positive","BJP","",False,5,21,219,"No","News18TamilNadu","","Pro-party","","","","",364563,2011862965432233990,"2026-01-25T15:50:53.503467Z","['http://News18Tamil.com']","மின்னல் வேகத்தில் பிரேக்கிங் நியூஸ்  #நியூஸ்18தமிழ்நாடு 

News18 Tamil Nadu, Network18 Group caters to News & information to the Tamil viewers.",739042814755901440,"Chennai, India","News18 Tamil Nadu",False,43077
227,"3","2026-01-25T10:56:03.295055Z",322,31408,9,"பாஜக சமத்துவ கட்சி! திமுக தான் மதவாத கட்சி! - முன்னாள் மாநில தலைவர் திரு. @annamalai_k அவர்கள் அதிரடி! <a href=""https://t.co/KB187Yggq1"">https://t.co/KB187Yggq1</a>","[]",192,True,"No","Yes",False,"ta",94.426,"<a href=""https://x.com/twitter/status/2005297688758067238"" target=""_blank"">Tweet Link</a>","Positive","{""choices"":[""DMK"",""BJP""]}","",False,0,5,106,"No","EnMannEnMakkal","","Pro-party","","Anti-party","","",6153,2005297688758067238,"2026-01-25T10:56:03.295083Z","[]","My Land, My People | Official Handle of Thalaivar Thiru K Annamalai’s Yatra | Come, let us ignite a political revolution in Tamil Nadu! | #VendumMeendumModi",1627576116616765442,"Tamilnadu","En Mann En Makkal",False,2173
228,"3","2026-01-25T10:58:31.882796Z",211,175168,561,"Humility is the answer to building a great nation!

Thiru @RahulGandhi 

#RahulGandhi <a href=""https://t.co/EAtkupOGUJ"">https://t.co/EAtkupOGUJ</a>","['RahulGandhi']",193,True,"No","Yes",False,"en",146.577,"<a href=""https://x.com/twitter/status/2011849028456366283"" target=""_blank"">Tweet Link</a>","Positive","Congress","",False,0,4,76,"No","INCTamilNadu","","","Pro-party","","","",71815,2011849028456366283,"2026-01-25T10:58:31.882839Z","[]","Official Twitter Handle of Tamil Nadu Congress Committee. Retweets are not endorsements.",1332272064,"","Tamil Nadu Congress Committee",False,2616
229,"3","2026-01-25T11:03:03.010125Z",256,1657,182,"எங்கள் ஐயா 🙏🙏
@EPSTamilNadu 

தை பிறந்து விட்டது; தமிழகத்துக்கு நல்லது நடக்கவிருக்கிறது! <a href=""https://t.co/PKaDKd7wrD"">https://t.co/PKaDKd7wrD</a>","[]",194,False,"No","Yes",False,"ta",269.034,"<a href=""https://x.com/twitter/status/2011774121194172923"" target=""_blank"">Tweet Link</a>","Positive","ADMK","",False,2,9,85,"No","prof_vinodkumar","Pro-party","","","","","",14144,2011774121194172923,"2026-01-25T11:03:03.010147Z","[]","Live a Protagonist!! Sow the best Seeds!",620778939,"","Prof Vinod - Say No To Drugs & DMK",False,1757
230,"3","2026-01-25T11:05:09.291428Z",402,15195,2518,"திமுகவை விட அதிக ஆண்டு ஆட்சி செய்த அதிமுக மங்குனிகளுக்கு இதெல்லாம் தோணவே இல்ல..!

காமராஜ் ஐயா உதவியால் நம்மிடமிருந்து மூனாறை கைப்பற்றிய கேரளா இது மாதிரி 2 விட்டு செமத்தயா கல்லா கட்டுது

வால்பாறை, ஏற்காடு, கொடைக்கானல், என ஊருக்கு ஒன்னு ஏன் நம்ம விடக்கூடாது <a href=""https://t.co/1LRIHo8u8N"">https://t.co/1LRIHo8u8N</a>","[]",195,False,"No","Yes",False,"ta",124.335,"<a href=""https://x.com/twitter/status/2011820632644993231"" target=""_blank"">Tweet Link</a>","Negative","{""choices"":[""DMK"",""ADMK""]}","",False,0,2,140,"No","TNEXPLORE","Anti-party","","","Anti-party","","",138952,2011820632644993231,"2026-01-25T11:05:09.291452Z","[]","",1316922660618719233,"Pudukkottai ","VISWA NATHAN",False,20958
232,"2","2026-01-25T15:52:50.255036Z",639,99593,419,"SIR பற்றி @mkstalin அவர்கள் வெளியிட்ட காமெடி வீடியோ 😆

@narendramodi @AmitShah @rajnathsingh @nsitharaman @AshwiniVaishnaw

@blsanthosh @MenonArvindBJP @ReddySudhakar21 @NainarBJP @KesavaVinayakan @annamalai_k <a href=""https://t.co/tCMttrqnv4"">https://t.co/tCMttrqnv4</a>","[]",196,True,"No","Yes",False,"ta",114.93,"<a href=""https://x.com/twitter/status/1987919275756298541"" target=""_blank"">Tweet Link</a>","Negative","{""choices"":[""DMK"",""BJP""]}","",False,1,42,228,"No","asuvathaman","","Pro-party","","Anti-party","","",8057,1987919275756298541,"2026-01-25T15:52:50.255056Z","[]","State Secretary TN BJP, founder Project TamilAi, founder Integral Humanism Foundation, Partner Ashvathaman Associates, director-ledge & law, Director-DEFFO TECH",428095455,"Tamil Nadu, India","Ashvathaman Allimuthu",False,6165
235,"3","2026-01-25T17:00:57.581129Z",5383,1011790,886,"Heartfelt birthday wishes & greetings to our Hon EAM Thiru @DrSJaishankar avl. 

Under his able leadership, the Ministry of External Affairs has been instrumental in elevating India's position on the global stage, and our nation's diplomatic initiatives have reflected strength, clarity, and unwavering commitment to India's national interests, setting new benchmarks in international relations.

Wishing him a wonderful year ahead filled with continued success and good health.","[]",197,True,"No","Yes",False,"en",74.622,"<a href=""https://x.com/twitter/status/2009482092875563058"" target=""_blank"">Tweet Link</a>","Positive","BJP","",False,10,77,929,"No","annamalai_k","","Pro-party","","","","",18286,2009482092875563058,"2026-01-25T17:00:57.581151Z","[]","அறம் செய்ய விரும்பு. BJP Karyakartha.",61121030,"India","K.Annamalai",False,34783
236,"3","2026-01-25T17:01:58.255346Z",627,103676,481,"மதுரையில் இன்று ஜூன் 22 முருகன் பக்தர் மாநாடு நடைபெறுகிறது

 இத்தருணத்தில் தன் வாழ்நாள் எல்லாம் முருக பக்தி பாடல்களை பாடி  தமிழ்நாட்டில் பெரும் ஆன்மீகப் புரட்சி செய்தவர் ஐயா டி எம் சௌந்தரராஜன் அவர்கள் 

அவர் திரையுலகுக்கு பின்னணி பாட வருவதற்கு முன்பு கூட தமிழகம் முழுக்க முருக பஜன் செய்து கொண்டிருந்தவர் இம்மாநாடு நடைபெறும் இந்த நேரத்தில் அவருக்கு மரியாதை செய்ய வேண்டியது நமது கடமை என்று நினைத்தோம்

 எனவே பாஜக தொண்டர்களுடன் மதுரையில் முனிச்சாலை அருகில் உள்ள டி எம் எஸ் சிலைக்கு மாலை அணிவித்து மரியாதை செய்தோம்

இராம ஸ்ரீநிவாசன்","[]",198,False,"No","Yes",False,"ta",58.665,"<a href=""https://x.com/twitter/status/1936607751222018472"" target=""_blank"">Tweet Link</a>","Positive","BJP","",False,2,17,122,"No","ProfessorBJP","","Pro-party","","","","",4436,1936607751222018472,"2026-01-25T17:01:58.255369Z","[]","State General Secretary - BJP Tamil Nadu",1174692144411566081,"Madurai, Tamilnadu","Raama Sreenivasan",False,6633
241,"4","2026-01-26T07:59:26.321699Z",4298,1011790,886,"தமிழகத்தில் எங்கேயுமே கஞ்சா நடமாட்டமே இல்லை என்று கொஞ்சம் கூடக் கூச்சமே இல்லாமல் பேசியிருக்கிறார் திமுக அமைச்சர் திரு. மா.சுப்பிரமணியன் அவர்கள். முதலமைச்சர் திரு @mkstalin நடத்தும் நடைபயிற்சி ஷூட்டிங்கிற்கான ஏற்பாட்டிலேயே தனது முழு நேரத்தையும் செலவிடுவதால், அமைச்சருக்கு உண்மை நிலை தெரிந்திருக்க வாய்ப்பில்லை.

நேற்றைய தினம், திருத்தணியில், 17 வயது சிறுவர்கள், கஞ்சா போதையில் ஒரு வடமாநில இளைஞரை அரிவாளால் கடுமையாக வெட்டிய காணொளியை, அமைச்சர் பொய் என்கிறாரா? தமிழகத்தின் பல பகுதிகளில் கஞ்சா விற்பனை, கடத்தல் மற்றும் வைத்திருப்பு தொடர்பான வழக்குகள் தொடர்ந்து பதிவாகி வருகின்றன. இந்த ஆண்டில் மட்டுமே, தூத்துக்குடியில் திமுக கவுன்சிலரின் மகன் கஞ்சா வழக்கில் கைது செய்யப்பட்ட சம்பவம், சென்னை, ஆவடி பகுதியில் ஆயிரக்கணக்கான கிலோ கஞ்சா பறிமுதல் செய்யப்பட்டது, ராமநாதபுரம், திண்டுக்கல் மற்றும் மதுரை மாவட்டங்களில், கஞ்சா விற்பனை மற்றும் கடத்தல் வழக்குகளில் நூற்றுக்கணக்கான கிலோ கஞ்சா பறிமுதல் செய்யப்பட்டு பலர் கைது செய்யப்பட்டுள்ளது, கஞ்சா விற்பனை வழக்குகளில் சிறை தண்டனை விதித்து நீதிமன்றமே தீர்ப்பளித்துள்ளது என, இவை அனைத்தும் நாம் நாள்தோறும் படிக்கும் செய்திகள். 

கோவையில் கல்லூரி மாணவர் விடுதிகளில் போலீசார் நடத்திய சோதனையில் கஞ்சா உள்ளிட்ட போதைப்பொருட்களும் ஆயுதங்களும் பறிமுதல் செய்யப்பட்டுள்ளன. மாணவர் விடுதிகள் வரை கஞ்சா விற்பனை ஊடுருவியிருப்பது, போதைப்பொருள் எவ்வளவு ஆழமாக தமிழகத்தில் பரவியுள்ளது என்பதற்கான நேரடி சாட்சி. கல்வி வளாகங்களே பாதுகாப்பற்ற நிலையில் இருக்கும்போது, கஞ்சா புழக்கம் இல்லை என்று பேசுவது பொதுமக்களுக்குச் செய்யும் துரோகம். கஞ்சா விற்பனை மற்றும் புழக்கத்தைக் கட்டுப்படுத்த முடியாமல் தோல்வியடைந்த திமுக அரசு, இன்று உண்மையை மறைத்து தப்பிக்க முயல்கிறது.

போதைப்பொருள் சட்ட ஒழுங்கு பிரச்சினை மட்டும் அல்ல. அது தமிழக இளைஞர்களின் எதிர்காலத்தை சிதைக்கும் சமூகப் பேரழிவு. கஞ்சா கடத்துபவர்கள் மீதும் விற்பனை செய்பவர்கள் மீதும் கடுமையான நடவடிக்கை எடுப்பதை விட்டுவிட்டு, முழு பூசணிக்காயைச் சோற்றில் மறைக்க அமைச்சர் திரு மா.சுப்பிரமணியன் முயற்சிப்பது வெட்கக்கேடு.","[]",199,True,"No","Yes",False,"ta",928.406,"<a href=""https://x.com/twitter/status/2005963685899215138"" target=""_blank"">Tweet Link</a>","Negative","{""choices"":[""DMK"",""BJP""]}","","",14,109,1502,"No","annamalai_k","","Pro-party","","Anti-party","","",18286,2005963685899215138,"2026-01-26T07:59:26.321728Z","[]","அறம் செய்ய விரும்பு. BJP Karyakartha.",61121030,"India","K.Annamalai",False,72695
